Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
27.22,75.69,60.48,3.17,1007.31,10,2,10,Cloudy,Rainy
11.13,83.28,36.81,0.48,998.82,8,2,1,Rainy,Rainy
37.58,34.13,7.86,11.7,1014.45,12,1,9,Sunny,Sunny
30.99,65.59,15.06,4.36,1014.2,9,1,1,Sunny,Sunny
31.27,74.21,9.92,1.84,1019.06,10,5,4,Cloudy,Rainy
46.64,53.28,11.12,2.2,1014.5,7,0,5,Sunny,Rainy
25.72,25.62,4.58,7.28,1026.59,14,1,2,Sunny,Rainy
11.64,98.18,99.9,0.0,975.28,5,6,10,Rainy,Sunny
14.65,77.41,66.56,1.45,993.51,10,3,9,Rainy,Rainy
25.39,83.9,56.84,0.77,1001.83,8,4,6,Rainy,Cloudy
-1.52,70.68,97.55,0.08,990.38,18,6,11,Rainy,Rainy
31.29,65.97,64.62,2.73,1000.21,16,0,7,Cloudy,Cloudy
3.18,79.4,95.19,0.0,998.5,22,3,11,Rainy,Rainy
32.45,28.16,29.4,7.39,1007.1,14,2,11,Sunny,Cloudy
18.86,78.5,95.08,0.22,1010.21,9,4,3,Rainy,Rainy
41.0,69.26,11.7,7.47,1017.73,17,6,5,Sunny,Sunny
23.93,72.92,42.12,1.68,979.85,11,2,6,Rainy,Sunny
19.28,77.26,42.61,0.0,997.06,2,0,7,Rainy,Rainy
2.04,70.77,99.27,0.0,984.39,20,0,11,Rainy,Rainy
15.54,59.69,13.09,3.23,1022.77,15,3,1,Cloudy,Sunny
11.93,98.92,74.8,0.19,997.34,14,6,9,Rainy,Sunny
5.53,65.7,74.44,1.24,1008.33,13,1,10,Rainy,Rainy
18.01,71.68,83.79,0.0,1008.62,3,5,3,Rainy,Rainy
4.33,76.41,57.7,1.49,1003.93,12,0,12,Rainy,Rainy
40.46,58.4,40.16,0.0,1019.12,5,1,9,Sunny,Sunny
9.54,72.47,60.58,0.0,1014.16,20,0,12,Cloudy,Cloudy
23.87,44.86,52.4,0.0,1016.16,20,3,6,Cloudy,Sunny
9.75,71.3,28.14,0.21,1006.28,19,2,9,Rainy,Rainy
29.96,23.93,10.61,5.89,1015.78,16,1,10,Sunny,Cloudy
1.56,89.27,29.33,0.87,986.17,11,6,1,Rainy,Rainy
26.73,56.32,4.71,4.82,1007.72,17,2,2,Sunny,Cloudy
19.61,79.94,35.65,0.22,1003.49,12,6,8,Rainy,Rainy
21.38,70.72,10.05,3.12,1010.01,18,4,11,Sunny,Sunny
25.16,65.14,31.98,2.97,1015.43,18,3,12,Sunny,Sunny
14.93,74.91,72.62,0.31,991.18,17,1,6,Rainy,Sunny
19.88,75.58,65.27,0.0,1018.99,1,0,10,Cloudy,Cloudy
28.1,82.48,19.25,2.38,995.29,14,3,9,Cloudy,Cloudy
33.11,39.03,34.98,0.0,1010.46,0,6,3,Sunny,Cloudy
22.6,84.44,59.23,0.0,1012.95,6,0,1,Cloudy,Cloudy
34.68,50.43,65.2,5.35,1010.55,12,2,6,Cloudy,Sunny
27.04,87.77,45.08,6.17,1020.23,13,2,8,Cloudy,Cloudy
26.64,66.02,70.92,0.42,991.59,9,2,5,Rainy,Rainy
50.0,74.15,14.76,3.77,1019.69,8,6,6,Sunny,Sunny
32.51,58.48,13.4,0.0,1004.99,4,3,2,Sunny,Sunny
-1.0,62.87,62.15,0.0,993.33,22,3,10,Rainy,Sunny
34.15,36.63,16.66,0.0,1006.47,6,6,11,Sunny,Cloudy
29.35,77.45,13.62,0.0,999.81,22,3,8,Cloudy,Cloudy
29.0,50.78,31.21,3.49,1016.26,16,1,4,Cloudy,Sunny
13.44,81.39,73.27,0.0,1004.17,6,4,10,Rainy,Sunny
31.34,64.86,41.02,4.23,1015.78,12,6,8,Cloudy,Cloudy
36.71,22.58,8.02,6.76,1008.4,13,0,9,Sunny,Sunny
11.35,72.99,68.06,0.0,1006.98,23,6,3,Rainy,Rainy
17.67,76.83,63.01,1.32,998.31,11,0,7,Rainy,Rainy
19.52,75.1,29.57,1.16,1006.87,16,2,7,Rainy,Rainy
20.35,64.05,46.77,0.65,979.65,9,1,4,Rainy,Rainy
20.45,70.55,10.36,3.7,999.82,10,6,12,Cloudy,Rainy
42.95,37.5,41.55,6.39,1006.7,13,0,4,Sunny,Sunny
18.6,90.28,45.28,0.23,991.33,11,1,5,Rainy,Cloudy
23.67,58.51,71.36,0.82,980.16,8,3,6,Rainy,Rainy
9.64,90.38,71.73,1.49,997.6,12,2,10,Rainy,Rainy
40.98,76.88,11.76,1.8,1006.88,9,4,6,Cloudy,Cloudy
37.28,68.45,41.16,1.09,995.9,8,1,4,Cloudy,Cloudy
33.57,40.51,17.81,5.21,1008.02,17,4,3,Sunny,Sunny
44.5,43.2,36.87,0.0,1007.75,1,5,6,Sunny,Sunny
-3.61,59.77,36.5,0.0,978.28,20,1,1,Rainy,Rainy
38.83,72.45,12.59,8.29,1009.38,15,5,8,Sunny,Cloudy
49.31,42.57,5.82,9.79,1029.15,13,3,7,Sunny,Sunny
30.3,44.34,37.47,11.17,1005.81,12,3,1,Sunny,Sunny
47.9,68.31,9.85,9.07,1008.61,15,4,6,Sunny,Cloudy
26.44,72.76,57.55,0.87,995.55,10,0,6,Rainy,Rainy
1.02,98.27,91.05,1.31,1005.66,16,6,12,Rainy,Rainy
26.64,55.51,16.17,8.21,1029.99,14,2,1,Sunny,Sunny
20.26,62.48,53.59,2.78,1017.18,18,6,9,Cloudy,Sunny
14.51,85.71,79.19,0.55,1006.82,18,1,5,Rainy,Rainy
8.65,46.74,56.18,2.88,996.44,17,4,12,Cloudy,Rainy
32.08,57.69,30.09,2.55,1009.82,19,4,4,Sunny,Rainy
25.13,86.1,65.75,1.41,1010.82,19,5,5,Cloudy,Sunny
48.77,41.75,21.49,0.0,1004.91,6,4,7,Sunny,Sunny
34.26,65.64,61.78,0.0,998.62,3,3,6,Cloudy,Sunny
20.95,63.79,36.62,2.64,1006.48,8,0,1,Cloudy,Cloudy
5.57,69.08,28.34,1.76,1007.57,15,4,2,Rainy,Rainy
40.47,35.47,29.12,0.0,1002.3,6,4,3,Sunny,Sunny
31.46,48.98,9.16,0.0,1023.17,6,3,1,Sunny,Sunny
50.0,18.98,22.07,4.34,1024.83,8,3,5,Sunny,Sunny
24.6,59.74,38.86,0.0,1001.54,21,5,7,Cloudy,Sunny
16.38,88.83,35.47,1.72,979.82,11,6,9,Rainy,Rainy
15.94,80.28,69.34,0.17,980.84,16,0,8,Rainy,Sunny
17.95,56.83,18.61,0.0,1002.32,1,3,10,Cloudy,Cloudy
26.88,75.15,89.02,0.35,988.99,9,1,6,Rainy,Rainy
27.68,76.38,30.05,4.1,1017.02,16,1,7,Cloudy,Sunny
27.21,64.79,17.33,8.77,1024.98,14,4,11,Sunny,Rainy
11.21,66.47,63.6,0.0,991.37,1,5,3,Rainy,Rainy
34.73,76.04,70.36,3.12,1015.52,12,1,7,Cloudy,Sunny
42.08,66.33,19.32,0.0,1018.24,20,6,5,Sunny,Rainy
18.51,67.73,63.05,0.0,1016.13,4,2,12,Cloudy,Cloudy
22.27,73.06,47.26,0.0,1015.8,2,0,2,Cloudy,Cloudy
22.95,68.25,89.59,1.45,1007.83,12,3,5,Rainy,Rainy
15.63,77.06,24.05,0.0,1018.32,23,5,1,Cloudy,Cloudy
18.02,68.32,21.2,1.0,1001.88,7,3,12,Cloudy,Cloudy
14.56,86.73,45.75,1.31,986.08,11,4,9,Rainy,Cloudy
45.63,59.09,19.29,6.05,1020.73,13,3,7,Sunny,Sunny
-2.05,86.37,84.39,0.0,993.42,22,0,1,Rainy,Rainy
17.68,62.33,19.71,4.95,1006.61,15,4,11,Cloudy,Rainy
21.52,59.33,89.72,0.29,1000.11,7,0,8,Rainy,Sunny
27.83,73.83,67.36,5.18,1011.29,15,6,7,Cloudy,Cloudy
20.36,78.98,14.01,1.72,1002.75,16,3,2,Cloudy,Cloudy
1.13,78.04,52.29,0.25,993.07,15,6,12,Rainy,Rainy
22.09,58.67,99.99,0.0,984.34,6,3,5,Rainy,Rainy
31.88,73.77,34.78,0.0,1012.43,23,5,9,Sunny,Rainy
16.78,62.1,29.67,1.09,990.72,15,4,7,Rainy,Rainy
43.0,37.08,14.93,11.92,1007.66,13,5,4,Sunny,Cloudy
18.96,77.32,51.28,1.27,998.63,17,0,10,Cloudy,Cloudy
48.23,46.96,4.21,7.22,1011.54,10,3,6,Sunny,Sunny
2.04,58.25,70.87,0.0,992.6,23,6,11,Rainy,Sunny
12.67,50.03,28.5,0.0,1016.55,23,5,1,Cloudy,Sunny
31.04,32.03,28.28,7.4,1024.5,10,1,1,Sunny,Cloudy
20.74,72.67,23.68,3.79,1008.78,10,4,12,Cloudy,Cloudy
4.66,83.29,58.48,0.77,1000.56,15,1,2,Rainy,Rainy
5.08,83.11,42.92,0.0,992.72,2,2,11,Rainy,Rainy
5.48,90.49,34.11,1.04,995.66,15,5,11,Rainy,Rainy
16.26,82.77,95.27,0.19,1000.54,17,5,6,Rainy,Rainy
14.96,80.15,44.74,0.0,1010.29,0,5,2,Cloudy,Cloudy
9.98,95.79,84.34,0.18,977.91,13,0,10,Rainy,Rainy
0.96,65.43,31.43,0.68,984.59,18,0,1,Rainy,Rainy
13.29,78.17,28.9,1.91,979.53,14,1,3,Rainy,Cloudy
31.03,66.94,35.02,1.58,1019.15,10,1,9,Cloudy,Rainy
45.47,25.8,35.49,0.0,1014.78,3,2,5,Sunny,Sunny
32.4,66.03,24.75,0.0,1006.49,4,2,7,Cloudy,Cloudy
21.99,48.05,50.52,0.0,999.38,6,3,2,Cloudy,Cloudy
34.23,55.66,15.31,1.68,1023.8,7,3,2,Sunny,Sunny
-2.84,65.45,76.99,0.27,1000.47,18,3,11,Rainy,Rainy
17.33,69.09,47.35,0.0,976.11,23,2,7,Rainy,Sunny
36.56,62.89,51.63,5.85,1003.26,12,2,6,Cloudy,Cloudy
34.03,71.75,55.72,6.17,1006.15,12,3,8,Cloudy,Cloudy
11.41,51.4,11.6,1.65,1005.07,17,1,11,Cloudy,Cloudy
12.25,55.32,39.11,0.0,1013.57,4,2,12,Cloudy,Rainy
9.0,90.26,85.64,0.0,1003.99,0,6,10,Rainy,Rainy
47.64,34.61,35.89,6.56,1029.97,15,5,6,Sunny,Sunny
28.15,92.79,32.2,0.47,996.99,8,3,5,Rainy,Rainy
8.71,91.84,84.35,0.92,999.67,16,1,3,Rainy,Rainy
1.14,76.82,47.36,0.45,1000.33,18,2,1,Rainy,Rainy
22.49,85.7,57.03,1.21,1006.47,14,0,5,Rainy,Sunny
18.83,64.67,41.24,0.47,982.65,18,0,5,Rainy,Sunny
4.04,69.87,97.13,0.19,990.13,14,3,1,Rainy,Rainy
34.95,59.32,12.0,1.76,1003.39,10,4,6,Cloudy,Sunny
27.47,55.91,41.93,2.43,1006.03,17,1,5,Cloudy,Cloudy
38.63,32.47,17.74,2.4,1023.81,19,3,7,Sunny,Cloudy
24.87,62.23,28.55,0.0,1018.12,4,4,2,Cloudy,Rainy
35.34,74.56,35.96,9.02,1009.83,12,4,2,Sunny,Sunny
34.11,38.35,2.2,9.58,1028.49,14,5,3,Sunny,Sunny
23.84,86.12,26.18,3.11,1012.31,16,1,8,Cloudy,Cloudy
28.04,47.48,23.43,0.0,1018.25,2,6,8,Cloudy,Cloudy
3.96,76.67,66.49,0.0,999.84,1,4,10,Rainy,Rainy
36.95,41.18,31.34,9.96,1006.84,15,1,8,Sunny,Cloudy
14.18,67.6,57.87,0.0,996.7,5,4,9,Rainy,Cloudy
16.08,77.61,18.19,3.4,1006.84,14,5,12,Cloudy,Cloudy
25.87,52.24,37.6,1.93,1016.93,17,1,3,Cloudy,Cloudy
17.44,96.37,65.58,1.07,1001.71,17,6,5,Rainy,Rainy
19.82,62.03,96.55,0.28,975.68,7,3,7,Rainy,Rainy
30.68,25.46,5.76,8.95,1023.41,12,5,1,Sunny,Rainy
14.43,82.48,78.49,0.09,982.97,7,6,9,Rainy,Sunny
33.7,45.62,37.78,11.05,1026.71,12,5,11,Sunny,Sunny
5.01,63.99,46.25,0.25,982.23,12,5,12,Rainy,Rainy
6.04,67.92,74.27,1.91,989.25,12,2,11,Rainy,Rainy
25.5,82.34,63.09,0.85,1010.01,8,0,6,Rainy,Rainy
27.03,55.23,15.19,1.38,1011.71,19,5,5,Cloudy,Cloudy
47.16,42.05,27.31,7.86,1022.75,10,5,4,Sunny,Rainy
38.08,42.0,30.4,8.68,1008.24,14,0,2,Sunny,Sunny
19.92,67.03,49.8,1.73,1009.23,15,3,5,Rainy,Rainy
44.84,67.41,16.56,4.38,1027.82,9,1,6,Sunny,Cloudy
20.4,67.5,43.43,0.74,976.94,9,2,9,Rainy,Cloudy
16.82,87.93,56.19,0.0,990.18,2,4,5,Rainy,Cloudy
32.56,31.6,19.4,0.0,1006.46,6,4,1,Sunny,Sunny
40.13,46.69,38.08,0.0,1014.75,6,6,3,Sunny,Sunny
-1.19,71.93,88.62,0.0,1002.68,20,5,2,Rainy,Rainy
49.79,70.42,22.23,1.86,1021.45,7,2,6,Sunny,Cloudy
18.76,70.51,71.16,0.55,993.63,8,0,9,Rainy,Sunny
24.8,26.09,27.22,7.49,1026.03,16,3,11,Sunny,Sunny
22.86,73.02,37.96,3.0,1002.14,11,0,10,Cloudy,Rainy
44.0,64.86,33.23,7.47,1029.51,15,5,5,Sunny,Sunny
33.54,57.06,37.94,3.0,1016.36,14,0,6,Cloudy,Sunny
26.83,77.24,95.8,0.25,980.27,7,3,5,Rainy,Rainy
28.44,72.85,0.62,7.4,1026.83,11,0,12,Sunny,Sunny
26.2,70.57,30.17,1.44,1024.24,19,1,2,Sunny,Sunny
15.77,61.13,30.17,1.37,1012.82,11,6,9,Rainy,Rainy
12.73,65.37,45.04,0.0,1008.36,14,6,9,Rainy,Rainy
48.12,39.91,2.32,4.67,1024.49,9,1,5,Sunny,Rainy
44.3,32.79,19.39,5.76,1004.0,11,0,4,Sunny,Sunny
34.97,49.99,10.07,3.01,1002.43,8,3,2,Sunny,Cloudy
4.67,96.74,75.9,0.0,1000.24,3,5,12,Rainy,Rainy
21.46,84.08,26.25,0.0,997.34,6,4,12,Cloudy,Sunny
17.96,52.66,57.29,3.94,1007.08,15,6,2,Cloudy,Cloudy
13.72,59.33,35.91,0.0,1017.17,22,1,11,Cloudy,Cloudy
6.42,79.85,60.39,0.0,990.01,0,2,2,Rainy,Sunny
4.74,80.6,32.82,1.89,999.89,13,4,2,Rainy,Cloudy
41.52,49.66,4.48,8.98,1028.96,14,4,6,Sunny,Sunny
19.89,85.07,19.44,0.87,1006.19,19,4,8,Cloudy,Sunny
22.76,58.04,91.78,1.4,1003.93,15,1,6,Rainy,Rainy
40.3,20.89,16.31,5.06,1001.77,16,4,6,Sunny,Cloudy
24.89,94.78,44.64,0.11,997.98,7,6,5,Rainy,Rainy
-1.31,80.49,51.84,0.67,996.88,18,5,11,Rainy,Sunny
7.24,86.79,81.92,0.0,1006.96,20,1,3,Rainy,Sunny
6.85,73.51,31.76,1.03,983.8,12,2,1,Rainy,Cloudy
31.98,67.84,34.51,2.89,1017.18,12,5,8,Cloudy,Sunny
23.48,62.13,14.29,5.0,1005.7,12,5,1,Cloudy,Rainy
33.71,50.94,0.73,2.45,1029.24,19,0,3,Sunny,Sunny
0.16,67.42,87.49,0.0,973.72,23,3,12,Rainy,Cloudy
15.16,76.19,29.41,0.0,1012.6,0,0,4,Rainy,Rainy
33.59,57.13,33.69,0.0,1014.76,2,4,4,Cloudy,Cloudy
22.51,53.73,48.34,5.4,1001.69,14,6,3,Cloudy,Cloudy
37.16,81.49,20.92,2.82,1017.26,10,3,5,Cloudy,Cloudy
23.07,47.53,13.73,0.9,1000.3,18,4,6,Cloudy,Cloudy
39.04,26.89,32.82,2.66,1023.1,18,2,7,Sunny,Rainy
14.84,97.35,99.16,0.0,997.49,0,2,6,Rainy,Rainy
16.69,85.53,54.58,0.4,985.35,19,4,6,Rainy,Sunny
20.28,73.0,43.38,3.64,1009.02,17,0,9,Cloudy,Cloudy
28.93,56.89,52.09,2.39,1022.29,11,2,8,Cloudy,Sunny
13.3,95.18,39.29,0.4,1004.22,19,5,5,Rainy,Rainy
-1.1,94.72,62.44,1.62,980.68,15,4,12,Rainy,Cloudy
4.3,95.62,58.18,0.93,1003.81,16,5,2,Rainy,Cloudy
5.97,61.5,33.68,1.5,1004.0,15,3,11,Rainy,Rainy
32.51,70.39,62.07,4.78,998.88,15,2,7,Cloudy,Sunny
24.86,83.91,50.21,0.0,1005.34,21,6,8,Cloudy,Sunny
38.22,24.37,11.83,7.23,1007.1,11,6,3,Sunny,Sunny
50.0,38.46,6.22,3.96,1006.45,9,0,6,Sunny,Cloudy
18.14,57.76,25.58,1.02,1020.26,7,3,11,Cloudy,Sunny
22.08,74.26,38.56,3.87,1019.03,16,6,9,Cloudy,Cloudy
23.23,66.04,23.58,0.0,1010.96,5,5,11,Cloudy,Sunny
21.23,56.94,30.77,4.93,1020.38,12,0,11,Cloudy,Cloudy
15.62,88.39,65.07,0.0,1008.26,0,3,7,Rainy,Rainy
30.25,48.3,30.32,11.62,1004.27,14,1,10,Sunny,Sunny
22.65,51.58,70.64,2.44,1006.65,12,1,1,Cloudy,Rainy
36.93,44.72,22.55,0.0,1002.98,2,2,7,Cloudy,Cloudy
35.33,67.44,70.67,0.0,1002.08,6,5,6,Cloudy,Cloudy
22.54,94.72,31.53,0.12,977.51,7,0,8,Rainy,Rainy
3.38,66.54,47.66,0.45,1006.54,17,0,1,Rainy,Cloudy
21.36,55.01,37.3,2.59,1000.16,9,5,12,Cloudy,Cloudy
12.27,58.03,54.18,1.75,1005.54,11,4,3,Rainy,Rainy
12.14,70.92,71.96,0.0,997.83,1,0,4,Rainy,Rainy
37.78,26.47,1.76,8.4,1002.83,14,6,4,Sunny,Rainy
38.8,22.37,15.25,7.9,1008.74,10,6,10,Sunny,Sunny
28.72,18.28,10.37,7.15,1007.08,12,4,12,Sunny,Sunny
14.4,81.16,90.19,0.0,985.59,2,1,9,Rainy,Rainy
22.25,76.39,29.56,2.23,1010.87,9,1,2,Cloudy,Sunny
-1.15,88.02,32.01,0.07,973.6,19,2,1,Rainy,Sunny
24.8,41.75,30.09,0.0,1027.12,22,2,1,Sunny,Sunny
1.42,63.68,85.26,0.0,986.36,0,1,11,Rainy,Rainy
18.25,82.69,65.42,1.0,1017.0,19,4,3,Cloudy,Cloudy
15.49,58.29,51.08,6.16,1015.45,14,6,11,Cloudy,Cloudy
16.19,82.31,9.43,3.58,1015.68,16,6,11,Cloudy,Cloudy
36.08,50.03,22.59,4.54,1018.14,9,6,10,Sunny,Sunny
25.49,78.45,71.39,4.09,1021.72,10,6,3,Cloudy,Sunny
42.95,39.47,29.23,0.0,1008.33,6,1,3,Sunny,Cloudy
17.16,75.87,85.36,0.01,976.5,18,4,6,Rainy,Rainy
24.04,72.94,44.56,1.11,980.83,9,2,6,Rainy,Sunny
26.76,68.87,10.35,5.06,1002.85,10,4,11,Sunny,Sunny
35.02,51.1,19.69,8.1,1002.32,15,2,9,Sunny,Sunny
32.82,51.75,7.72,0.0,1007.64,2,1,9,Sunny,Sunny
6.9,97.51,71.06,0.95,1007.75,15,5,9,Rainy,Cloudy
36.9,57.16,27.13,0.0,1028.47,0,5,4,Sunny,Sunny
44.02,38.81,19.24,9.28,1022.82,10,1,8,Sunny,Cloudy
10.65,89.64,57.13,1.03,979.2,10,5,12,Rainy,Sunny
46.24,34.16,38.44,10.9,1014.42,12,6,6,Sunny,Cloudy
38.31,72.38,13.84,9.76,1012.82,14,2,8,Sunny,Cloudy
34.38,63.92,20.43,0.0,1025.21,5,0,2,Sunny,Sunny
17.29,69.22,58.73,0.47,974.23,11,1,9,Rainy,Sunny
19.37,88.31,75.18,0.08,1005.66,19,4,6,Rainy,Rainy
25.66,25.02,20.82,8.73,1020.41,15,3,1,Sunny,Sunny
16.71,46.43,59.85,2.4,1002.58,12,3,11,Cloudy,Cloudy
25.19,77.82,58.83,0.27,1000.21,7,2,6,Rainy,Rainy
23.42,61.15,46.41,3.04,1013.04,17,4,9,Cloudy,Cloudy
31.35,26.64,23.97,10.5,1003.57,13,4,11,Sunny,Sunny
23.37,65.7,11.5,7.98,1006.41,16,1,1,Sunny,Sunny
8.71,76.94,93.54,0.8,1006.46,8,2,1,Rainy,Rainy
18.32,69.99,50.64,3.02,1010.25,10,3,1,Cloudy,Rainy
22.05,78.7,33.62,1.32,1022.99,8,3,1,Cloudy,Cloudy
33.65,58.01,18.94,9.3,1016.15,15,3,9,Sunny,Sunny
17.53,76.46,28.21,0.0,996.9,0,6,2,Cloudy,Rainy
26.63,64.27,41.97,0.63,1018.01,19,6,5,Cloudy,Cloudy
11.82,77.55,73.33,0.34,988.79,8,5,11,Rainy,Rainy
24.67,58.18,63.13,3.04,1001.73,15,3,8,Cloudy,Rainy
19.54,87.28,32.82,0.38,1003.3,7,6,8,Rainy,Rainy
14.77,93.11,89.26,0.71,1005.07,18,3,5,Rainy,Rainy
20.43,74.87,30.02,0.0,1020.27,6,6,12,Cloudy,Cloudy
35.73,77.38,65.27,3.57,1018.5,9,2,4,Cloudy,Sunny
40.92,23.01,29.61,7.98,1011.44,13,5,4,Sunny,Sunny
38.83,56.55,7.37,7.79,1015.88,15,4,4,Sunny,Sunny
45.71,55.98,10.14,2.38,1016.22,7,0,8,Sunny,Sunny
21.9,64.57,27.31,0.0,1025.49,0,5,12,Sunny,Sunny
16.01,63.93,51.89,2.21,1017.38,18,4,10,Cloudy,Cloudy
6.59,72.45,62.19,0.02,987.31,19,4,3,Rainy,Cloudy
27.78,80.6,68.55,0.96,997.18,8,0,3,Cloudy,Cloudy
7.13,96.41,52.76,0.74,974.56,14,1,10,Rainy,Rainy
33.44,77.48,66.85,0.0,998.19,6,1,5,Cloudy,Sunny
34.0,79.56,10.37,2.61,998.96,9,5,5,Cloudy,Cloudy
-3.06,67.89,28.27,0.0,1001.75,22,6,12,Rainy,Sunny
36.25,29.16,13.37,2.99,1015.76,8,0,2,Sunny,Sunny
18.5,85.24,54.77,0.0,987.77,5,6,8,Rainy,Rainy
33.45,66.9,6.42,5.0,1006.22,9,0,1,Sunny,Sunny
41.39,30.45,30.79,9.2,1016.05,10,3,3,Sunny,Sunny
5.38,65.74,48.35,1.43,1007.83,16,6,10,Rainy,Cloudy
16.58,67.05,53.19,0.0,987.88,6,1,3,Rainy,Rainy
31.69,56.22,36.8,9.62,1025.49,15,4,3,Sunny,Sunny
14.62,58.09,16.38,0.0,1021.77,21,0,3,Cloudy,Rainy
36.03,26.38,38.52,6.07,1029.95,12,1,10,Sunny,Cloudy
21.35,97.7,76.87,1.01,981.11,9,3,4,Rainy,Rainy
30.01,66.9,25.38,6.13,1005.89,16,6,2,Sunny,Sunny
32.4,71.82,3.51,0.0,1016.59,3,0,10,Sunny,Rainy
26.76,81.24,64.44,2.57,1007.69,8,3,10,Cloudy,Cloudy
25.51,50.21,30.36,6.15,1013.17,17,2,11,Sunny,Sunny
-0.84,78.11,71.03,0.17,997.97,18,3,12,Rainy,Rainy
20.41,75.22,53.61,3.39,1003.93,14,1,2,Cloudy,Rainy
50.0,42.13,32.5,0.0,1029.18,6,5,5,Sunny,Sunny
11.57,98.84,41.6,0.42,1005.57,13,2,9,Rainy,Rainy
27.68,46.44,56.24,0.81,1011.93,19,2,5,Cloudy,Sunny
40.16,23.62,7.5,5.01,1011.61,17,2,7,Sunny,Cloudy
20.44,44.16,38.6,0.0,1011.93,2,3,2,Cloudy,Cloudy
40.69,38.45,11.27,5.28,1021.1,9,6,9,Sunny,Sunny
35.02,60.38,37.17,0.0,1017.8,22,5,8,Sunny,Sunny
40.0,23.78,1.41,0.0,1004.52,5,6,9,Sunny,Rainy
18.86,65.28,64.54,0.91,1007.44,8,6,1,Cloudy,Sunny
24.18,93.66,83.46,0.0,974.75,5,6,7,Rainy,Rainy
44.24,56.66,35.24,0.0,1021.87,4,6,8,Sunny,Cloudy
14.45,75.87,29.36,0.0,983.5,0,4,5,Rainy,Cloudy
7.37,60.0,28.97,0.0,1011.22,4,4,12,Rainy,Cloudy
29.84,82.34,17.58,2.0,1004.4,11,0,4,Cloudy,Cloudy
-0.95,86.82,28.91,0.0,1007.39,21,6,1,Rainy,Cloudy
21.93,84.5,37.3,3.28,1007.8,13,0,10,Cloudy,Sunny
16.48,53.11,10.42,2.55,1004.67,17,0,9,Cloudy,Rainy
49.38,47.57,35.29,6.39,1008.38,9,4,7,Sunny,Rainy
9.66,72.46,50.76,0.27,991.47,15,4,3,Rainy,Rainy
36.89,74.17,19.58,7.69,1022.75,14,3,3,Sunny,Sunny
28.79,76.63,51.47,0.0,1013.66,0,0,4,Cloudy,Rainy
31.19,26.1,1.02,0.0,1011.99,22,6,9,Sunny,Sunny
18.55,74.65,99.52,0.0,981.5,6,3,8,Rainy,Rainy
23.97,66.07,42.24,0.89,993.92,11,1,5,Rainy,Rainy
29.95,70.54,1.17,0.0,1008.76,3,0,10,Sunny,Sunny
26.64,83.04,57.91,0.25,986.35,9,3,5,Rainy,Rainy
43.18,74.04,24.35,2.63,1001.03,7,6,3,Sunny,Rainy
34.89,68.36,54.97,3.0,1008.35,10,1,7,Cloudy,Rainy
9.13,92.33,66.64,0.17,996.51,19,2,8,Rainy,Rainy
29.79,43.93,33.41,6.34,1012.25,13,4,10,Sunny,Sunny
9.56,76.99,61.85,0.0,998.43,20,4,12,Cloudy,Cloudy
24.15,58.88,21.35,3.59,1000.95,10,4,10,Cloudy,Cloudy
4.18,75.07,55.09,0.22,1006.41,17,5,10,Rainy,Rainy
18.6,73.63,81.78,0.29,990.22,9,0,9,Rainy,Cloudy
27.52,28.36,4.63,1.56,1028.35,19,4,2,Sunny,Rainy
8.37,65.28,87.55,1.68,978.89,11,6,10,Rainy,Sunny
19.22,53.29,12.46,0.0,996.98,22,2,9,Cloudy,Cloudy
26.18,52.32,26.67,1.88,1002.24,19,1,10,Sunny,Cloudy
16.05,50.21,56.01,1.07,1017.45,18,0,12,Cloudy,Cloudy
45.85,61.93,25.29,11.14,1010.1,14,4,6,Sunny,Cloudy
15.22,60.3,13.86,5.51,1005.83,15,4,11,Cloudy,Cloudy
29.34,70.67,40.72,0.0,1015.57,3,1,1,Sunny,Sunny
36.6,82.27,19.02,2.5,995.66,9,0,7,Cloudy,Cloudy
43.82,68.69,26.91,2.5,1010.1,7,4,4,Sunny,Sunny
43.96,63.45,17.94,7.49,1004.49,12,1,7,Sunny,Cloudy
1.25,73.53,40.25,1.02,987.35,16,2,12,Rainy,Rainy
39.02,25.22,19.1,4.82,1027.05,10,5,3,Sunny,Sunny
10.4,68.95,61.54,0.46,999.03,9,1,1,Rainy,Rainy
41.01,47.62,10.74,3.82,1004.81,17,4,4,Sunny,Cloudy
42.57,48.47,37.31,4.06,1015.93,9,2,8,Sunny,Cloudy
49.86,69.37,26.72,0.0,1016.56,6,4,4,Sunny,Cloudy
33.61,62.98,66.08,5.91,1006.95,14,5,6,Cloudy,Sunny
31.67,49.55,66.75,3.4,1021.27,12,3,6,Cloudy,Cloudy
25.54,46.88,10.6,5.09,1007.77,12,3,3,Cloudy,Cloudy
31.95,64.86,33.7,1.7,1012.85,8,5,8,Cloudy,Sunny
22.03,63.72,28.52,1.02,1019.64,7,0,11,Cloudy,Cloudy
25.83,36.27,8.35,6.31,1025.78,17,5,11,Sunny,Sunny
47.37,61.79,11.12,1.93,1010.01,7,2,7,Sunny,Sunny
14.4,78.04,28.65,0.72,991.98,10,6,9,Rainy,Sunny
42.61,19.1,34.66,7.28,1005.14,11,1,8,Sunny,Sunny
46.56,64.9,39.77,7.09,1004.09,10,0,5,Sunny,Rainy
